id,issue_id,contributor_id,role_id,order
18351,5609,6,1,1
18352,5609,280,2,1
18353,5609,34,3,1
18354,5609,280,4,1
18355,5610,6,1,1
18356,5610,280,2,1
18357,5610,34,3,1
18358,5610,280,4,1
18359,5611,6,1,1
18360,5611,280,2,1
18361,5611,34,3,1
18362,5611,280,4,1
18363,5612,6,1,1
18364,5612,280,2,1
18365,5613,6,1,1
18366,5613,280,2,1
18367,5614,6,1,1
18368,5614,280,2,1
18369,5615,279,1,1
18370,5615,218,2,1
18371,5615,9,4,1
18372,5616,258,1,1
18373,5616,280,2,1
18374,5617,258,1,1
18375,5617,280,2,1
18376,5618,279,1,1
18377,5618,280,2,1
18378,5618,434,4,1
18379,5619,6,1,1
18380,5619,280,2,1
18381,5619,34,3,1
18382,5619,280,4,1
18383,5619,252,4,2
18384,5620,6,1,1
18385,5620,280,2,1
18386,5620,34,3,1
18387,5620,280,4,1
18388,5621,6,1,1
18389,5621,280,2,1
18390,5621,6,3,1
18391,5621,280,4,1
18392,5622,6,1,1
18393,5622,279,1,2
18394,5622,280,2,1
18395,5622,34,3,1
18396,5622,280,4,1
18397,5623,534,1,1
18398,5623,538,2,1
18399,5623,280,4,1
18400,5623,252,4,2
18401,5624,258,1,1
18402,5624,280,2,1
18403,5624,280,4,1
18404,5624,252,4,2
18405,5625,279,1,1
18406,5625,522,2,1
18407,5625,280,4,1
18408,5625,252,4,2
18409,5626,279,1,1
18410,5626,522,2,1
18411,5626,280,4,1
18412,5626,252,4,2
18413,5627,279,1,1
18414,5627,522,2,1
18415,5627,280,4,1
18416,5627,252,4,2
18417,5628,279,1,1
18418,5628,522,2,1
18419,5628,256,3,1
18420,5628,280,4,1
18421,5628,252,4,2
18422,5630,279,1,1
18423,5630,568,2,1
18424,5630,522,2,2
18425,5630,280,4,1
18426,5630,508,4,2
18427,5631,279,1,1
18428,5631,522,2,1
18429,5631,256,4,1
18430,5631,252,4,2
18431,5632,279,1,1
18432,5632,522,2,1
18433,5632,256,4,1
18434,5632,280,4,2
18435,5633,279,1,1
18436,5633,522,2,1
18437,5633,258,2,2
18438,5633,256,4,1
18439,5633,252,4,2
18440,5634,279,1,1
18441,5634,258,2,1
18442,5634,256,4,1
18443,5634,252,4,2
18444,5635,279,1,1
18445,5635,258,2,1
18446,5635,256,4,1
18447,5635,252,4,2
18448,5636,279,1,1
18449,5636,258,2,1
18450,5636,256,4,1
18451,5636,280,4,2
18452,5637,279,1,1
18453,5637,258,2,1
18454,5637,256,4,1
18455,5637,280,4,2
18456,5638,279,1,1
18457,5638,394,2,1
18458,5638,280,4,1
18459,5639,279,1,1
18460,5639,89,2,1
18461,5639,34,3,1
18462,5640,279,1,1
18463,5640,89,2,1
18464,5640,34,3,1
18465,5641,279,1,1
18466,5641,89,2,1
18467,5642,279,1,1
18468,5642,89,2,1
18469,5642,547,4,1
18470,5643,279,1,1
18471,5643,89,2,1
18472,5643,280,4,1
18473,5644,279,1,1
18474,5644,89,2,1
18475,5644,280,4,1
18476,5645,279,1,1
18477,5645,89,2,1
18478,5645,280,4,1
18479,5646,279,1,1
18480,5646,89,2,1
18481,5646,280,4,1
18482,5647,279,1,1
18483,5647,89,2,1
18484,5647,280,4,1
18485,5648,279,1,1
18486,5648,89,2,1
18487,5648,280,4,1
18488,5649,279,1,1
18489,5649,280,2,1
18490,5649,280,4,1
18491,5649,252,4,2
18492,5650,279,1,1
18493,5650,522,2,1
18494,5650,280,4,1
18495,5650,252,4,2
18496,5651,279,1,1
18497,5651,89,2,1
18498,5651,280,4,1
18499,5651,252,4,2
18500,5652,90,1,1
18501,5652,89,2,1
18502,5653,90,1,1
18503,5653,89,2,1
18504,5653,258,4,1
18505,5654,257,1,1
18506,5654,89,2,1
18507,5654,508,4,1
18508,5654,252,4,2
18509,5655,428,1,1
18510,5655,89,2,1
18511,5655,284,4,1
18512,5656,428,1,1
18513,5656,89,2,1
18514,5656,284,4,1
18515,5657,428,1,1
18516,5657,89,2,1
18517,5657,284,4,1
18518,5658,428,1,1
18519,5658,89,2,1
18520,5658,284,4,1
18521,5659,428,1,1
18522,5659,89,2,1
18523,5659,284,4,1
18524,5660,279,1,1
18525,5660,523,2,1
18526,5660,434,4,1
18527,5660,280,4,2
18528,5661,279,1,1
18529,5661,560,2,1
18530,5661,280,4,1
18531,5662,279,1,1
18532,5662,560,2,1
18533,5662,583,2,2
18534,5662,9,4,1
18535,5663,279,1,1
18536,5663,280,2,1
18537,5663,434,4,1
18538,5664,279,1,1
18539,5664,280,2,1
18540,5664,102,3,1
18541,5664,434,4,1
18542,5665,279,1,1
18543,5665,280,2,1
18544,5665,258,3,1
18545,5665,434,4,1
18546,5666,286,1,1
18547,5666,286,2,1
18548,5666,280,4,1
18549,5667,286,1,1
18550,5667,286,2,1
18551,5667,280,4,1
18552,5668,286,1,1
18553,5668,286,2,1
18554,5668,280,4,1
18555,5669,286,1,1
18556,5669,286,2,1
18557,5669,280,4,1
18558,5670,286,1,1
18559,5670,286,2,1
18560,5670,280,4,1
18561,5671,286,1,1
18562,5671,286,2,1
18563,5671,280,4,1
18564,5672,250,1,1
18565,5672,89,2,1
18566,5672,252,4,1
18567,5673,250,1,1
18568,5673,89,2,1
18569,5673,280,4,1
18570,5673,252,4,2
18571,5674,279,1,1
18572,5674,280,2,1
18573,5674,102,3,1
18574,5674,434,4,1
18575,5674,280,4,2
18576,5675,279,1,1
18577,5675,280,2,1
18578,5675,258,3,1
18579,5675,434,4,1
18580,5676,248,1,1
18581,5676,280,2,1
18582,5676,280,4,1
18583,5676,252,4,2
18584,5677,250,1,1
18585,5677,89,2,1
18586,5677,252,4,1
18587,5678,250,1,1
18588,5678,89,2,1
18589,5678,252,4,1
18590,5679,250,1,1
18591,5679,89,2,1
18592,5679,252,4,1
18593,5680,250,1,1
18594,5680,89,2,1
18595,5680,252,4,1
18596,5681,315,1,1
18597,5681,89,2,1
18598,5681,252,4,1
18599,5682,315,1,1
18600,5682,89,2,1
18601,5682,252,4,1
18602,5683,279,1,1
18603,5683,521,2,1
18604,5683,280,4,1
18605,5683,508,4,2
18606,5684,279,1,1
18607,5684,521,2,1
18608,5684,280,4,1
18609,5684,508,4,2
18610,5685,279,1,1
18611,5685,280,2,1
18612,5685,34,3,1
18613,5685,280,4,1
18614,5685,252,4,2
18615,5686,279,1,1
18616,5686,280,2,1
18617,5686,34,3,1
18618,5686,280,4,1
18619,5687,279,1,1
18620,5687,280,2,1
18621,5687,102,3,1
18622,5687,280,4,1
18623,5688,279,1,1
18624,5688,280,2,1
18625,5688,34,3,1
18626,5688,280,4,1
18627,5689,279,1,1
18628,5689,6,2,1
18629,5689,403,3,1
18630,5689,434,4,1
18631,5689,280,4,2
18632,5690,279,1,1
18633,5690,6,2,1
18634,5690,403,3,1
18635,5690,434,4,1
18636,5690,280,4,2
18637,5691,279,1,1
18638,5691,6,2,1
18639,5691,403,3,1
18640,5691,434,4,1
18641,5691,280,4,2
18642,5692,279,1,1
18643,5692,6,2,1
18644,5692,403,3,1
18645,5692,434,4,1
18646,5692,280,4,2
18647,5693,6,1,1
18648,5693,6,2,1
18649,5693,542,3,1
18650,5693,280,4,1
18651,5694,6,1,1
18652,5694,6,2,1
18653,5694,542,3,1
18654,5694,280,4,1
18655,5695,6,1,1
18656,5695,6,2,1
18657,5696,6,1,1
18658,5696,6,2,1
18659,5696,280,4,1
18660,5697,6,1,1
18661,5697,6,2,1
18662,5697,280,4,1
18663,5698,6,1,1
18664,5698,6,2,1
18665,5698,280,4,1
18666,5699,6,1,1
18667,5699,6,2,1
18668,5699,280,4,1
18669,5700,6,1,1
18670,5700,6,2,1
18671,5700,280,4,1
18672,5701,6,1,1
18673,5701,6,2,1
18674,5701,280,4,1
18675,5702,6,1,1
18676,5702,6,2,1
18677,5702,280,4,1
18678,5703,6,1,1
18679,5703,6,2,1
18680,5703,280,4,1
18681,5704,6,1,1
18682,5704,6,2,1
18683,5704,280,4,1
18684,5705,6,1,1
18685,5705,6,2,1
18686,5705,280,4,1
18687,5706,6,1,1
18688,5706,6,2,1
18689,5706,280,4,1
18690,5707,6,1,1
18691,5707,6,2,1
18692,5707,280,4,1
18693,5708,279,1,1
18694,5708,521,2,1
18695,5708,280,4,1
18696,5708,508,4,2
18697,5709,279,1,1
18698,5709,521,2,1
18699,5709,280,4,1
18700,5709,508,4,2
18701,5710,279,1,1
18702,5710,568,2,1
18703,5710,280,4,1
18704,5710,522,4,2
18705,5711,279,1,1
18706,5711,568,2,1
18707,5711,280,4,1
18708,5711,522,4,2
18709,5712,279,1,1
18710,5712,568,2,1
18711,5712,280,4,1
18712,5712,252,4,2
18713,5713,279,1,1
18714,5713,568,2,1
18715,5713,256,4,1
18716,5713,508,4,2
18717,5714,279,1,1
18718,5714,568,2,1
18719,5714,256,4,1
18720,5714,508,4,2
18721,5715,279,1,1
18722,5715,568,2,1
18723,5715,256,4,1
18724,5715,508,4,2
18725,5716,279,1,1
18726,5716,273,2,1
18727,5716,89,2,2
18728,5716,34,3,1
18729,5716,280,4,1
18730,5717,279,1,1
18731,5717,273,2,1
18732,5717,89,2,2
18733,5717,34,3,1
18734,5717,280,4,1
18735,5718,279,1,1
18736,5718,89,2,1
18737,5718,34,3,1
18738,5718,280,4,1
18739,5719,279,1,1
18740,5719,89,2,1
18741,5719,34,3,1
18742,5719,280,4,1
18743,5720,279,1,1
18744,5720,521,2,1
18745,5720,280,4,1
18746,5721,279,1,1
18747,5721,280,2,1
18748,5721,280,4,1
18749,5721,252,4,2
18750,5722,279,1,1
18751,5722,89,2,1
18752,5722,280,4,1
18753,5722,252,4,2
18754,5723,428,1,1
18755,5723,280,2,1
18756,5724,428,1,1
18757,5724,280,2,1
18758,5725,428,1,1
18759,5725,280,2,1
18760,5726,428,1,1
18761,5726,280,2,1
18762,5727,428,1,1
18763,5727,280,2,1
18764,5728,428,1,1
18765,5728,280,2,1
18766,5729,428,1,1
18767,5729,280,2,1
18768,5730,428,1,1
18769,5730,280,2,1
18770,5731,428,1,1
18771,5731,280,2,1
18772,5732,428,1,1
18773,5732,280,2,1
18774,5733,428,1,1
18775,5733,280,2,1
18776,5734,428,1,1
18777,5734,280,2,1
18778,5735,509,1,1
18779,5735,89,2,1
18780,5735,280,4,1
18781,5735,252,4,2
18782,5736,509,1,1
18783,5736,89,2,1
18784,5736,280,4,1
18785,5736,252,4,2
18786,5737,509,1,1
18787,5737,89,2,1
18788,5737,102,3,1
18789,5737,280,4,1
18790,5737,252,4,2
18791,5738,509,1,1
18792,5738,89,2,1
18793,5738,102,3,1
18794,5738,280,4,1
18795,5738,252,4,2
18796,5739,509,1,1
18797,5739,89,2,1
18798,5739,572,3,1
18799,5739,280,4,1
18800,5739,252,4,2
18801,5740,248,1,1
18802,5740,89,2,1
18803,5740,102,3,1
18804,5740,252,4,1
18805,5741,509,1,1
18806,5741,89,2,1
18807,5741,280,4,1
18808,5741,252,4,2
18809,5742,258,1,1
18810,5742,89,2,1
18811,5742,252,4,1
18812,5743,258,1,1
18813,5743,89,2,1
18814,5743,252,4,1
18815,5744,256,1,1
18816,5744,89,2,1
18817,5744,252,4,1
18818,5745,428,1,1
18819,5745,89,2,1
18820,5745,252,4,1
18821,5746,272,1,1
18822,5746,89,2,1
18823,5746,280,4,1
18824,5746,252,4,2
18825,5747,272,1,1
18826,5747,89,2,1
18827,5747,280,4,1
18828,5747,252,4,2
18829,5748,272,1,1
18830,5748,89,2,1
18831,5748,280,4,1
18832,5748,252,4,2
18833,5749,248,1,1
18834,5749,89,2,1
18835,5749,256,4,1
18836,5750,248,1,1
18837,5750,89,2,1
18838,5750,256,4,1
18839,5751,507,1,1
18840,5751,507,2,1
18841,5751,295,4,1
18842,5752,258,1,1
18843,5752,280,2,1
18844,5752,34,3,1
18845,5752,280,4,1
18846,5752,252,4,2
18847,5753,279,1,1
18848,5753,280,2,1
18849,5753,280,4,1
18850,5753,252,4,2
18851,5754,428,1,1
18852,5754,280,2,1
18853,5755,248,1,1
18854,5755,280,2,1
18855,5755,102,3,1
18856,5755,9,4,1
18857,5756,248,1,1
18858,5756,280,2,1
18859,5756,102,3,1
18860,5756,9,4,1
18861,5757,248,1,1
18862,5757,280,2,1
18863,5757,102,3,1
18864,5757,9,4,1
18865,5758,248,1,1
18866,5758,280,2,1
18867,5758,432,4,1
18868,5759,248,1,1
18869,5759,280,2,1
18870,5759,432,4,1
18871,5760,248,1,1
18872,5760,280,2,1
18873,5760,432,4,1
18874,5761,248,1,1
18875,5761,280,2,1
18876,5761,432,4,1
18877,5762,248,1,1
18878,5762,280,2,1
18879,5763,248,1,1
18880,5763,280,2,1
18881,5763,432,4,1
18882,5764,248,1,1
18883,5764,280,2,1
18884,5764,9,4,1
18885,5765,248,1,1
18886,5765,280,2,1
18887,5765,432,4,1
18888,5766,248,1,1
18889,5766,280,2,1
18890,5767,250,1,1
18891,5767,89,2,1
18892,5767,256,3,1
18893,5767,256,4,1
18894,5767,284,4,2
18895,5768,250,1,1
18896,5768,89,2,1
18897,5768,284,4,1
18898,5769,250,1,1
18899,5769,89,2,1
18900,5769,284,4,1
18901,5770,562,1,1
18902,5770,280,2,1
18903,5771,562,1,1
18904,5771,280,2,1
18905,5772,562,1,1
18906,5772,280,2,1
18907,5773,562,1,1
18908,5773,280,2,1
18909,5774,562,1,1
18910,5774,280,2,1
18911,5775,562,1,1
18912,5775,280,2,1
18913,5776,279,1,1
18914,5776,280,2,1
18915,5776,102,3,1
18916,5776,434,4,1
18917,5776,280,4,2
18918,5777,279,1,1
18919,5777,280,2,1
18920,5777,258,3,1
18921,5777,434,4,1
18922,5778,513,1,1
18923,5778,388,2,1
18924,5778,280,4,1
18925,5779,90,1,1
18926,5779,89,2,1
18927,5779,15,3,1
18928,5779,257,4,1
18929,5780,90,1,1
18930,5780,89,2,1
18931,5780,257,4,1
18932,5781,90,1,1
18933,5781,89,2,1
18934,5781,257,4,1
18935,5782,90,1,1
18936,5782,89,2,1
18937,5783,90,1,1
18938,5783,89,2,1
18939,5784,90,1,1
18940,5784,89,2,1
18941,5785,6,1,1
18942,5785,280,2,1
18943,5785,34,3,1
18944,5785,280,4,1
18945,5785,252,4,2
18946,5786,432,1,1
18947,5786,280,2,1
18948,5787,279,1,1
18949,5787,522,2,1
18950,5787,34,3,1
18951,5787,280,4,1
18952,5787,252,4,2
18953,5788,279,1,1
18954,5788,522,2,1
18955,5788,34,3,1
18956,5788,280,4,1
18957,5788,252,4,2
18958,5789,279,1,1
18959,5789,522,2,1
18960,5789,34,3,1
18961,5789,280,4,1
18962,5789,252,4,2
18963,5790,513,1,1
18964,5790,280,2,1
18965,5790,280,4,1
18966,5790,252,4,2
18967,5791,513,1,1
18968,5791,280,2,1
18969,5791,34,3,1
18970,5791,280,4,1
18971,5792,513,1,1
18972,5792,89,2,1
18973,5792,34,3,1
18974,5792,280,4,1
18975,5793,513,1,1
18976,5793,89,2,1
18977,5793,34,3,1
18978,5793,280,4,1
18979,5794,513,1,1
18980,5794,280,2,1
18981,5795,513,1,1
18982,5795,258,2,1
18983,5795,280,4,1
18984,5796,513,1,1
18985,5796,258,2,1
18986,5796,280,4,1
18987,5797,513,1,1
18988,5797,258,2,1
18989,5797,280,4,1
18990,5798,513,1,1
18991,5798,258,2,1
18992,5798,280,4,1
18993,5799,513,1,1
18994,5799,258,2,1
18995,5799,280,4,1
18996,5800,513,1,1
18997,5800,280,2,1
18998,5801,513,1,1
18999,5801,280,2,1
19000,5802,279,1,1
19001,5802,280,2,1
19002,5803,257,1,1
19003,5803,280,2,1
19004,5803,34,3,1
19005,5803,280,4,1
19006,5803,252,4,2
19007,5804,257,1,1
19008,5804,522,2,1
19009,5804,34,3,1
19010,5804,280,4,1
19011,5804,252,4,2
19012,5805,428,1,1
19013,5805,280,2,1
19014,5806,428,1,1
19015,5806,280,2,1
19016,5807,279,1,1
19017,5807,280,2,1
19018,5808,279,1,1
19019,5808,280,2,1
19020,5808,434,4,1
19021,5809,510,1,1
19022,5809,584,1,2
19023,5809,280,2,1
19024,5809,280,4,1
19025,5809,252,4,2
19026,5810,432,1,1
19027,5810,280,2,1
19028,5810,9,4,1
19029,5811,432,1,1
19030,5811,280,2,1
19031,5812,432,1,1
19032,5812,280,2,1
19033,5813,279,1,1
19034,5813,569,2,1
19035,5813,15,3,1
19036,5814,279,1,1
19037,5814,569,2,1
19038,5814,15,3,1
19039,5815,279,1,1
19040,5815,394,2,1
19041,5815,280,4,1
19042,5816,279,1,1
19043,5816,394,2,1
19044,5816,15,4,1
19045,5816,280,4,2
19046,5817,279,1,1
19047,5817,394,2,1
19048,5817,15,4,1
19049,5817,280,4,2
19050,5818,279,1,1
19051,5818,388,2,1
19052,5818,434,4,1
19053,5818,280,4,2
19054,5819,279,1,1
19055,5819,388,2,1
19056,5819,434,4,1
19057,5819,280,4,2
19058,5820,279,1,1
19059,5820,280,2,1
19060,5820,434,4,1
19061,5821,279,1,1
19062,5821,513,1,2
19063,5821,280,2,1
19064,5821,434,4,1
19065,5822,279,1,1
19066,5822,280,2,1
19067,5823,432,1,1
19068,5823,280,2,1
19069,5824,432,1,1
19070,5824,280,2,1
19071,5825,432,1,1
19072,5825,280,2,1
19073,5826,432,1,1
19074,5826,280,2,1
19075,5827,513,1,1
19076,5827,280,2,1
19077,5828,432,1,1
19078,5828,280,2,1
19079,5829,258,1,1
19080,5829,241,2,1
19081,5829,242,4,1
19082,5830,258,1,1
19083,5830,280,2,1
19084,5830,15,3,1
19085,5830,280,4,1
19086,5830,252,4,2
19087,5831,258,1,1
19088,5831,280,2,1
19089,5831,15,3,1
19090,5831,280,4,1
19091,5831,252,4,2
19092,5832,258,1,1
19093,5832,280,2,1
19094,5832,15,3,1
19095,5832,280,4,1
19096,5832,252,4,2
19097,5833,258,1,1
19098,5833,280,2,1
19099,5833,280,4,1
19100,5833,252,4,2
19101,5834,258,1,1
19102,5834,241,2,1
19103,5834,242,4,1
19104,5835,258,1,1
19105,5835,241,2,1
19106,5835,242,4,1
19107,5836,258,1,1
19108,5836,89,2,1
19109,5836,252,4,1
19110,5837,258,1,1
19111,5837,89,2,1
19112,5837,252,4,1
19113,5838,258,1,1
19114,5838,89,2,1
19115,5838,252,4,1
19116,5839,9,1,1
19117,5839,280,2,1
19118,5839,102,3,1
19119,5839,252,4,1
19120,5840,9,1,1
19121,5840,280,2,1
19122,5840,102,3,1
19123,5840,252,4,1
19124,5841,9,1,1
19125,5841,280,2,1
19126,5841,102,3,1
19127,5841,252,4,1
19128,5842,9,1,1
19129,5842,280,2,1
19130,5842,102,3,1
19131,5842,252,4,1
19132,5843,15,1,1
19133,5843,280,2,1
19134,5843,102,3,1
19135,5843,280,4,1
19136,5843,257,4,2
19137,5844,15,1,1
19138,5844,280,2,1
19139,5844,102,3,1
19140,5844,280,4,1
19141,5844,508,4,2
19142,5845,15,1,1
19143,5845,280,2,1
19144,5845,102,3,1
19145,5845,280,4,1
19146,5846,15,1,1
19147,5846,280,2,1
19148,5846,102,3,1
19149,5846,508,4,1
19150,5847,15,1,1
19151,5847,280,2,1
19152,5847,252,4,1
19153,5848,15,1,1
19154,5848,280,2,1
19155,5848,252,4,1
19156,5849,15,1,1
19157,5849,280,2,1
19158,5849,102,3,1
19159,5849,252,4,1
19160,5850,15,1,1
19161,5850,280,2,1
19162,5850,102,3,1
19163,5850,252,4,1
19164,5851,15,1,1
19165,5851,280,2,1
19166,5851,102,3,1
19167,5852,15,1,1
19168,5852,280,2,1
19169,5852,102,3,1
19170,5853,15,1,1
19171,5853,280,2,1
19172,5853,102,3,1
19173,5853,252,4,1
19174,5854,15,1,1
19175,5854,280,2,1
19176,5854,102,3,1
19177,5855,15,1,1
19178,5855,280,2,1
19179,5855,102,3,1
19180,5856,15,1,1
19181,5856,280,2,1
19182,5856,102,3,1
19183,5856,280,4,1
19184,5857,15,1,1
19185,5857,280,2,1
19186,5857,102,3,1
19187,5857,280,4,1
19188,5858,15,1,1
19189,5858,280,2,1
19190,5858,102,3,1
19191,5858,280,4,1
19192,5859,15,1,1
19193,5859,280,2,1
19194,5859,102,3,1
19195,5859,280,4,1
19196,5860,15,1,1
19197,5860,280,2,1
19198,5860,102,3,1
19199,5860,280,4,1
19200,5861,15,1,1
19201,5861,280,2,1
19202,5861,102,3,1
19203,5862,15,1,1
19204,5862,280,2,1
19205,5862,102,3,1
19206,5863,15,1,1
19207,5863,280,2,1
19208,5863,102,3,1
19209,5864,15,1,1
19210,5864,280,2,1
19211,5864,102,3,1
19212,5865,15,1,1
19213,5865,280,2,1
19214,5865,102,3,1
19215,5866,432,1,1
19216,5866,280,2,1
19217,5866,102,3,1
19218,5867,6,1,1
19219,5867,89,2,1
19220,5867,280,4,1
19221,5867,257,4,2
19222,5868,6,1,1
19223,5868,89,2,1
19224,5868,257,4,1
19225,5869,6,1,1
19226,5869,89,2,1
19227,5869,252,4,1
19228,5870,6,1,1
19229,5870,89,2,1
19230,5870,252,4,1
19231,5871,6,1,1
19232,5871,89,2,1
19233,5871,252,4,1
19234,5872,6,1,1
19235,5872,89,2,1
19236,5872,252,4,1
19237,5873,6,1,1
19238,5873,89,2,1
19239,5873,252,4,1
19240,5874,6,1,1
19241,5874,89,2,1
19242,5874,252,4,1
19243,5875,428,1,1
19244,5875,280,2,1
19245,5876,6,1,1
19246,5876,89,2,1
19247,5876,280,4,1
19248,5876,252,4,2
19249,5877,6,1,1
19250,5877,89,2,1
19251,5877,280,4,1
19252,5877,252,4,2
19253,5878,279,1,1
19254,5878,258,2,1
19255,5878,280,2,2
19256,5878,434,4,1
19257,5878,280,4,2
19258,5879,279,1,1
19259,5879,280,2,1
19260,5879,434,4,1
19261,5879,280,4,2
19262,5880,286,1,1
19263,5880,483,2,1
19264,5880,280,4,1
19265,5881,286,1,1
19266,5881,483,2,1
19267,5881,280,4,1
19268,5882,286,1,1
19269,5882,483,2,1
19270,5882,280,4,1
19271,5883,286,1,1
19272,5883,483,2,1
19273,5884,286,1,1
19274,5884,483,2,1
19275,5885,257,1,1
19276,5885,280,2,1
19277,5885,280,4,1
19278,5885,252,4,2
19279,5886,257,1,1
19280,5886,280,2,1
19281,5886,280,4,1
19282,5886,252,4,2
19283,5887,257,1,1
19284,5887,280,2,1
19285,5887,280,4,1
19286,5887,252,4,2
19287,5888,257,1,1
19288,5888,280,2,1
19289,5888,280,4,1
19290,5888,252,4,2
19291,5889,257,1,1
19292,5889,280,2,1
19293,5889,280,4,1
19294,5889,252,4,2
19295,5890,257,1,1
19296,5890,280,2,1
19297,5890,280,4,1
19298,5890,252,4,2
19299,5891,280,1,1
19300,5891,280,2,1
19301,5892,280,1,1
19302,5892,280,2,1
19303,5893,280,1,1
19304,5893,280,2,1
19305,5894,280,1,1
19306,5894,280,2,1
19307,5895,280,1,1
19308,5895,280,2,1
19309,5896,280,1,1
19310,5896,280,2,1
19311,5897,530,1,1
19312,5897,280,2,1
19313,5897,434,4,1
19314,5897,252,4,2
19315,5898,530,1,1
19316,5898,280,2,1
19317,5898,434,4,1
19318,5898,252,4,2
19319,5899,530,1,1
19320,5899,280,2,1
19321,5899,280,4,1
19322,5899,252,4,2
19323,5900,530,1,1
19324,5900,280,2,1
19325,5900,280,4,1
19326,5900,252,4,2
19327,5901,530,1,1
19328,5901,280,2,1
19329,5901,434,4,1
19330,5901,252,4,2
19331,5902,530,1,1
19332,5902,280,2,1
19333,5902,434,4,1
19334,5902,252,4,2
19335,5903,279,1,1
19336,5903,574,2,1
19337,5903,280,4,1
19338,5904,258,1,1
19339,5904,258,2,1
19340,5904,280,4,1
19341,5905,258,1,1
19342,5905,258,2,1
19343,5905,280,4,1
19344,5906,9,1,1
19345,5906,89,2,1
19346,5906,102,3,1
19347,5906,280,4,1
19348,5906,252,4,2
19349,5907,9,1,1
19350,5907,89,2,1
19351,5907,102,3,1
19352,5907,280,4,1
19353,5907,252,4,2
19354,5908,9,1,1
19355,5908,89,2,1
19356,5908,102,3,1
19357,5908,280,4,1
19358,5908,252,4,2
19359,5909,9,1,1
19360,5909,89,2,1
19361,5909,280,4,1
19362,5910,279,1,1
19363,5910,258,2,1
19364,5910,280,4,1
19365,5911,279,1,1
19366,5911,258,2,1
19367,5911,280,4,1
19368,5912,279,1,1
19369,5912,258,2,1
19370,5912,280,4,1
19371,5913,279,1,1
19372,5913,258,2,1
19373,5913,280,4,1
19374,5914,279,1,1
19375,5914,280,2,1
19376,5914,280,4,1
19377,5915,279,1,1
19378,5915,258,2,1
19379,5915,280,4,1
19380,5915,252,4,2
19381,5916,279,1,1
19382,5916,585,2,1
19383,5916,280,3,1
19384,5916,252,4,1
19385,5917,279,1,1
19386,5917,585,2,1
19387,5917,280,3,1
19388,5917,280,4,1
19389,5917,252,4,2
19390,5918,279,1,1
19391,5918,280,2,1
19392,5918,252,4,1
19393,5919,258,1,1
19394,5919,258,2,1
19395,5919,280,4,1
19396,5920,258,1,1
19397,5920,258,2,1
19398,5920,280,4,1
19399,5921,258,1,1
19400,5921,258,2,1
19401,5921,280,4,1
19402,5922,280,1,1
19403,5922,280,2,1
19404,5923,280,1,1
19405,5923,280,2,1
19406,5924,280,1,1
19407,5924,280,2,1
19408,5925,280,1,1
19409,5925,280,2,1
19410,5926,89,1,1
19411,5926,280,2,1
19412,5926,280,4,1
19413,5926,252,4,2
19414,5927,89,1,1
19415,5927,280,2,1
19416,5927,280,4,1
19417,5927,252,4,2
19418,5928,89,1,1
19419,5928,280,2,1
19420,5928,280,4,1
19421,5928,252,4,2
19422,5929,89,1,1
19423,5929,280,2,1
19424,5929,280,4,1
19425,5929,252,4,2
19426,5930,279,1,1
19427,5930,280,2,1
19428,5930,280,4,1
19429,5930,257,4,2
19430,5931,279,1,1
19431,5931,280,2,1
19432,5931,280,4,1
19433,5931,252,4,2
19434,5932,279,1,1
19435,5932,280,2,1
19436,5932,280,4,1
19437,5932,508,4,2
19438,5933,279,1,1
19439,5933,280,2,1
19440,5933,280,4,1
19441,5934,286,1,1
19442,5934,483,2,1
19443,5934,280,4,1
19444,5935,286,1,1
19445,5935,483,2,1
19446,5935,280,4,1
19447,5936,586,1,1
19448,5936,547,2,1
19449,5936,46,4,1
19450,5936,252,4,2
19451,5937,586,1,1
19452,5937,547,2,1
19453,5937,46,4,1
19454,5937,252,4,2
19455,5938,441,1,1
19456,5938,30,2,1
19457,5938,414,3,1
19458,5938,400,4,1
19459,5939,428,1,1
19460,5939,499,2,1
19461,5939,414,3,1
19462,5939,295,4,1
19463,5940,587,1,1
19464,5940,280,2,1
19465,5941,587,1,1
19466,5941,280,2,1
19467,5942,587,1,1
19468,5942,280,2,1
19469,5943,587,1,1
19470,5943,280,2,1
19471,5944,587,1,1
19472,5944,280,2,1
19473,5945,587,1,1
19474,5945,280,2,1
19475,5946,587,1,1
19476,5946,280,2,1
19477,5947,587,1,1
19478,5947,280,2,1
19479,5948,587,1,1
19480,5948,280,2,1
19481,5949,587,1,1
19482,5949,280,2,1
19483,5950,258,1,1
19484,5950,258,2,1
19485,5950,280,4,1
19486,5951,258,1,1
19487,5951,258,2,1
19488,5951,280,4,1
19489,5952,280,1,1
19490,5952,280,2,1
19491,5952,34,3,1
19492,5952,252,4,1
19493,5953,587,1,1
19494,5953,280,2,1
19495,5953,280,4,1
19496,5953,252,4,2
19497,5954,587,1,1
19498,5954,280,2,1
19499,5954,280,4,1
19500,5954,252,4,2
19501,5955,587,1,1
19502,5955,280,2,1
19503,5955,280,4,1
19504,5955,252,4,2
19505,5956,587,1,1
19506,5956,280,2,1
19507,5956,280,4,1
19508,5957,587,1,1
19509,5957,280,2,1
19510,5957,280,4,1
19511,5958,587,1,1
19512,5958,280,2,1
19513,5958,280,4,1
19514,5959,587,1,1
19515,5959,280,2,1
