"id","news_id","member","ip","rating"
13187,6565,noname,"95.24.29.221",5
13188,6567,noname,"95.24.29.221",5
13189,6568,noname,"95.24.29.221",5
13190,6570,noname,"95.24.29.221",5
13191,6569,noname,"95.24.29.221",5
13192,6573,noname,"95.24.29.221",5
13193,6572,noname,"95.24.29.221",5
13194,6575,noname,"95.24.29.221",5
13195,6576,noname,"95.24.29.221",5
13196,6571,noname,"95.24.29.221",5
13197,1184,noname,"84.54.53.60",2
13198,7425,noname,"188.130.187.15",3
13199,7399,noname,"45.145.91.205",3
13200,7437,noname,"45.145.91.205",2
13201,7428,noname,"212.193.191.2",3
13202,7434,Daniil Sochinskiy,"37.77.111.149",5
13203,2693,noname,"185.149.22.82",1
13204,3344,noname,"89.22.142.38",5
13205,3356,noname,"89.22.142.38",5
13206,7434,noname,"193.58.169.64",5
13207,7437,noname,"185.13.112.214",5
13208,7435,noname,"185.13.112.214",5
13209,7434,noname,"185.13.112.214",5
13210,564,noname,"89.28.27.144",4
13211,1186,noname,"5.252.28.75",2
13212,7424,noname,"45.88.151.69",4
13213,7418,noname,"31.12.93.240",1
13214,7426,noname,"84.54.53.18",1
13215,7434,noname,"178.141.5.203",5
13216,7425,noname,"178.141.5.203",5
13217,7419,noname,"178.141.5.203",5
13218,5905,noname,"45.88.151.69",2
13219,7425,noname,"77.83.80.236",1
13220,7367,noname,"77.83.80.236",2
13221,7425,noname,"194.32.229.174",3
13222,7435,noname,"194.32.229.174",2
13223,7426,noname,"194.32.229.174",1
13224,7384,noname,"188.130.184.70",1
13225,7439,Daniil Sochinskiy,"37.77.111.149",5
13226,7426,noname,"45.89.103.115",3
13227,7034,noname,"109.107.191.22",5
13228,1691,noname,"93.185.199.244",3
13229,7420,noname,"188.162.38.61",2
13230,7437,noname,"45.134.253.137",5
13231,7429,noname,"84.54.53.18",3
13232,7437,noname,"84.54.53.18",4
13233,7431,noname,"91.199.149.97",2
13234,7423,noname,"109.107.191.98",3
13235,7438,Daniil Sochinskiy,"37.77.111.149",5
13236,7422,noname,"193.58.169.64",5
13237,564,noname,"188.162.1.196",2
13238,4614,noname,"188.168.85.237",2
13239,1899,noname,"151.0.38.116",4
13240,7441,noname,"188.113.141.237",5
13241,7214,noname,"188.235.20.29",3
13242,2543,noname,"95.24.119.252",4
13243,2636,ERA,"178.127.32.71",3
13244,3438,noname,"91.107.97.157",2
13245,7441,noname,"185.13.112.214",5
13246,27,noname,"5.252.28.75",1
13247,7433,Daniil Sochinskiy,"37.77.111.149",5
13248,7433,noname,"185.13.112.214",5
13249,6905,noname,"178.64.9.49",5
13250,7437,noname,"95.25.244.29",5
13251,7439,noname,"95.25.244.29",5
13252,7441,noname,"95.25.244.29",5
13253,7433,noname,"95.25.244.29",5
13254,7420,noname,"45.88.148.244",2
13255,7422,noname,"45.88.148.244",4
13256,7436,noname,"185.149.21.120",1
13257,7433,noname,"89.111.140.104",1
13258,7424,noname,"91.199.149.97",2
13259,7445,noname,"188.113.141.80",5
13260,5985,noname,"5.18.162.140",1
13261,1159,noname,"176.123.170.119",3
13262,2809,noname,"95.30.104.106",3
13263,7439,noname,"194.32.237.204",5
13264,7445,noname,"95.25.244.12",5
13265,65,noname,"188.130.142.104",3
13266,7424,noname,"95.31.185.61",3
13267,7440,Daniil Sochinskiy,"37.77.111.149",5
13268,7164,noname,"46.138.174.31",5
13269,7260,noname,"46.138.174.31",5
13270,7288,noname,"46.138.174.31",5
13271,7316,noname,"46.138.174.31",5
13272,7317,noname,"46.138.174.31",5
13273,7092,noname,"46.138.174.31",5
13274,7158,noname,"46.138.174.31",5
13275,7051,noname,"46.138.174.31",5
13276,7036,noname,"46.138.174.31",5
13277,6983,noname,"46.138.174.31",5
13278,6929,noname,"46.138.174.31",5
13279,6968,noname,"46.138.174.31",5
13280,6905,noname,"46.138.174.31",5
13281,7440,noname,"5.180.77.220",5
13282,7335,noname,"188.130.136.10",5
13283,7415,noname,"194.33.36.242",3
13284,7399,noname,"194.33.36.242",4
13285,7428,noname,"178.250.184.54",1
13286,7434,noname,"85.26.235.198",1
13287,7437,noname,"91.247.78.55",3
13288,7446,noname,"188.113.141.50",5
13289,7446,noname,"185.13.112.214",5
13290,7430,Daniil Sochinskiy,"37.77.111.149",5
13291,7449,Daniil Sochinskiy,"37.77.111.149",5
13292,7446,noname,"193.187.107.238",1
13293,106,noname,"45.142.208.174",4
13294,103,noname,"45.142.208.174",5
13295,3877,noname,"92.37.188.194",2
13296,7446,noname,"95.25.241.171",5
13297,7449,noname,"95.26.42.207",5
13298,7383,noname,"46.138.174.31",4
13299,7450,noname,"188.113.141.50",5
13300,7436,noname,"176.222.56.151",3
13301,7440,noname,"109.94.210.218",2
13302,7451,Daniil Sochinskiy,"37.77.111.149",5
13303,2917,noname,"83.222.76.51",5
13304,7434,noname,"31.12.93.240",1
13305,3467,noname,"46.138.174.31",4
13306,7347,noname,"37.99.49.229",5
13307,4555,noname,"95.153.163.104",2
13308,7448,Daniil Sochinskiy,"37.77.111.149",5
13309,7440,noname,"45.139.177.204",3
13310,1161,noname,"109.248.12.131",3
13311,2445,noname,"46.138.230.253",1
13312,2526,noname,"212.95.8.155",3
13313,7452,Daniil Sochinskiy,"37.77.111.149",5
13314,7452,noname,"188.113.141.50",5
13315,7445,noname,"158.46.178.131",1
13316,7424,noname,"188.130.128.181",2
13317,7446,noname,"85.140.3.250",2
13318,843,noname,"83.222.76.51",5
13319,7428,noname,"178.176.165.133",1
13320,1,noname,"37.201.241.130",3
13321,7442,Daniil Sochinskiy,"37.77.111.149",5
13322,7442,noname,"188.113.141.50",5
13323,7439,noname,"45.81.137.248",1
13324,6027,noname,"31.173.100.117",3
13325,1680,noname,"79.119.241.3",4
13326,7450,noname,"5.143.252.153",5
13327,7453,noname,"5.143.252.153",5
13328,7452,noname,"5.143.252.153",5
13329,7452,noname,"213.208.175.96",5
13330,7454,Daniil Sochinskiy,"37.77.111.149",5
13331,7454,noname,"80.83.239.83",5
13332,7451,noname,"81.195.137.107",1
13333,7449,noname,"46.8.23.227",1
13334,7434,noname,"178.250.184.120",1
13335,7453,noname,"178.250.184.120",4
13336,7430,noname,"46.149.67.226",3
13337,7428,noname,"109.107.160.230",2
13338,3194,noname,"109.107.160.230",5
13339,7459,Daniil Sochinskiy,"37.77.111.149",5
13340,7460,Daniil Sochinskiy,"37.77.111.149",5
13341,7460,noname,"193.58.168.61",4
13342,7451,noname,"193.58.168.61",3
13343,6432,noname,"93.220.184.142",5
13344,6433,noname,"93.220.184.142",5
13345,6434,noname,"93.220.184.142",5
13346,6435,noname,"93.220.184.142",5
13347,6437,noname,"93.220.184.142",5
13348,6439,noname,"93.220.184.142",5
13349,1333,noname,"176.53.186.112",1
13350,6440,noname,"93.220.184.142",5
13351,7451,noname,"212.193.168.194",3
13352,1167,noname,"188.162.174.22",4
13353,7434,noname,"194.35.113.133",1
13354,2650,noname,"178.216.70.36",5
13355,7461,noname,"188.113.141.50",5
13356,7461,Daniil Sochinskiy,"37.77.111.149",5
13357,7442,noname,"188.130.210.117",3
13358,7459,noname,"194.32.237.204",3
13359,7437,noname,"194.32.237.204",2
13360,7453,noname,"89.111.131.206",4
13361,1001,noname,"37.195.12.168",3
13362,7451,noname,"45.88.148.244",4
13363,7451,noname,"109.248.15.230",5
13364,844,noname,"83.222.76.51",5
13365,470,noname,"5.165.208.39",3
13366,7442,noname,"46.8.157.221",2
13367,7423,noname,"109.248.49.99",1
13368,7461,noname,"45.88.151.69",5
13369,7444,Daniil Sochinskiy,"37.77.111.149",5
13370,7445,noname,"176.123.185.56",3
13371,631,noname,"109.107.191.98",3
13372,2459,noname,"109.107.191.98",5
13373,7439,noname,"46.150.245.233",1
13374,872,noname,"178.127.94.65",2
13375,7459,noname,"188.130.187.132",2
13376,7434,noname,"188.130.187.132",3
13377,7453,noname,"85.26.235.130",1
13378,7447,noname,"188.130.136.10",4
13379,7460,noname,"185.181.245.172",3
13380,7439,noname,"194.33.36.242",5
13381,236,noname,"91.243.107.12",3
13382,2650,noname,"178.216.70.223",5
13383,7447,noname,"45.142.75.71",2
13384,7447,noname,"80.83.234.146",5
13385,7449,noname,"188.124.113.24",2
13386,7461,noname,"85.143.52.235",1
13387,7433,noname,"185.181.245.223",3
13388,7441,noname,"45.140.175.73",3
13389,7433,noname,"92.119.42.49",4
13390,7452,noname,"193.58.168.61",3
13391,7455,Daniil Sochinskiy,"37.77.111.149",5
13392,7452,noname,"178.250.190.71",2
13393,7460,noname,"178.250.190.71",4
13394,7455,noname,"80.83.238.88",5
13395,7453,noname,"89.111.140.104",5
13396,7458,Daniil Sochinskiy,"37.77.111.149",5
13397,7438,noname,"45.139.125.199",5
13398,7438,noname,"194.32.237.204",3
13399,845,noname,"83.222.76.51",5
13400,7454,noname,"185.13.112.214",5
13401,7460,noname,"109.248.49.99",2
13402,7447,noname,"185.13.112.214",5
13403,7455,noname,"185.13.112.214",5
13404,7447,noname,"45.86.0.242",3
13405,7447,noname,"45.15.236.53",1
13406,24,noname,"178.250.184.54",1
13407,7466,noname,"65.108.246.144",5
13408,7466,Daniil Sochinskiy,"37.77.111.149",5
13409,6613,noname,"188.170.87.241",4
13410,7433,noname,"31.12.94.219",3
13411,7466,noname,"185.13.112.214",5
13412,5879,noname,"109.248.15.230",2
13413,1160,noname,"176.123.171.229",1
13414,7436,noname,"46.8.14.246",3
13415,7455,noname,"31.12.94.219",1
13416,7466,noname,"31.12.95.15",5
13417,7454,noname,"31.12.95.15",2
13418,7466,noname,"166.1.149.187",3
13419,7470,noname,"188.113.141.50",5
13420,7450,noname,"194.145.147.182",3
13421,7459,noname,"109.196.172.16",1
13422,4613,noname,"89.208.106.237",4
13423,4615,noname,"89.208.106.237",5
13424,4614,noname,"89.208.106.237",5
13425,4611,noname,"89.208.106.237",5
13426,4610,noname,"89.208.106.237",5
13427,7470,noname,"185.13.112.214",5
13428,7463,noname,"185.13.112.214",5
13429,7451,noname,"81.222.190.0",1
13430,7434,noname,"178.176.164.68",1
13431,7445,noname,"31.12.95.242",2
13432,1244,noname,"86.110.215.13",1
13433,7457,Daniil Sochinskiy,"37.77.111.149",5
13434,7457,noname,"95.25.244.20",5
13435,7466,noname,"95.25.244.20",5
13436,7455,noname,"95.25.244.20",5
13437,7447,noname,"95.25.244.20",5
13438,7461,noname,"95.25.244.20",5
13439,7453,noname,"95.25.244.20",5
13440,7466,noname,"45.139.125.199",1
13441,7466,noname,"185.149.21.120",3
13442,7455,noname,"109.248.143.191",3
13443,7434,noname,"45.134.253.85",5
13444,7257,noname,"45.134.253.85",2
13445,7461,noname,"46.8.157.221",1
13446,7467,Daniil Sochinskiy,"37.77.111.149",5
13447,7457,noname,"178.141.25.211",5
13448,7470,noname,"178.141.25.211",5
13449,7441,noname,"178.141.25.211",5
13450,7433,noname,"178.141.25.211",5
13451,7463,noname,"109.107.191.22",5
13452,7460,noname,"195.208.81.180",1
13453,4177,noname,"57.129.52.76",1
13454,7438,noname,"109.248.129.47",2
13455,7444,noname,"109.248.142.221",1
13456,6038,noname,"185.2.105.0",5
13457,7444,noname,"212.193.189.23",3
13458,7447,noname,"45.92.124.115",5
13459,1416,noname,"77.127.130.191",4
13460,7466,noname,"194.190.149.210",2
13461,7462,Daniil Sochinskiy,"37.77.111.149",5
13462,3334,noname,"46.138.174.31",4
13463,6842,noname,"194.34.248.28",4
13464,1416,noname,"95.37.254.161",3
13465,2491,noname,"89.236.232.251",5
13466,7471,Daniil Sochinskiy,"37.77.111.149",5
13467,7446,noname,"77.83.80.236",3
13468,7460,noname,"45.15.236.53",5
13469,6355,noname,"95.179.125.203",5
13470,7466,noname,"149.27.91.231",5
13471,7457,noname,"185.13.112.214",5
13472,7471,noname,"185.13.112.214",5
13473,7449,noname,"95.25.240.201",5
13474,6550,noname,"45.139.125.199",4
13475,7411,noname,"23.106.56.51",5
13476,7443,Daniil Sochinskiy,"37.77.111.149",5
13477,7444,noname,"94.154.188.214",2
13478,126,noname,"5.138.229.45",2
13479,7443,noname,"80.83.234.154",5
13480,3872,noname,"92.43.185.254",2
13481,7468,Daniil Sochinskiy,"37.77.111.149",5
13482,1160,noname,"92.247.237.96",3
13483,7476,noname,"45.140.167.132",5
13484,7468,noname,"45.83.118.68",2
13485,7463,noname,"45.83.118.68",3
13486,7476,noname,"94.25.174.45",5
13487,7476,noname,"188.113.141.92",5
13488,7455,noname,"188.130.184.7",4
13489,2740,noname,"188.130.136.10",4
13490,7460,noname,"166.1.159.56",2
13491,7456,noname,"46.138.174.31",5
13492,7447,noname,"5.252.30.76",1
13493,7476,noname,"46.8.11.137",2
13494,7453,noname,"188.130.184.7",2
13495,7466,noname,"92.119.42.49",3
13496,7462,noname,"193.232.88.54",3
13497,7467,noname,"109.248.143.197",2
13498,7476,noname,"212.193.191.2",3
13499,7457,noname,"45.134.253.137",4
13500,7471,noname,"194.32.237.204",2
13501,7474,Daniil Sochinskiy,"37.77.111.149",5
13502,6993,noname,"94.41.248.106",2
13503,7017,noname,"94.41.248.106",2
13504,7459,noname,"31.12.95.242",1
13505,7443,noname,"185.13.112.214",5
13506,846,noname,"83.222.76.51",5
13507,7476,noname,"185.13.112.214",5
13508,7456,noname,"185.13.112.214",5
13509,7447,noname,"95.182.124.228",1
13510,847,noname,"83.222.76.51",5
13511,7462,noname,"104.165.128.65",3
13512,7452,noname,"194.145.147.182",5
13513,7485,Daniil Sochinskiy,"37.77.111.149",5
13514,7485,noname,"188.113.141.68",5
13515,7468,noname,"109.248.15.230",1
13516,7444,noname,"109.248.15.230",2
13517,7459,noname,"109.248.15.230",2
13518,868,Daniil Sochinskiy,"37.77.111.149",5
13519,3179,noname,"188.162.1.205",5
13520,7309,noname,"188.130.184.7",3
13521,7456,noname,"46.8.11.137",1
13522,7443,noname,"31.12.93.123",1
13523,6717,noname,"212.119.235.182",2
13524,868,noname,"45.88.148.54",1
13525,7444,noname,"109.68.211.51",5
13526,868,noname,"45.134.253.200",1
13527,2459,noname,"146.19.120.171",2
13528,7477,noname,"5.39.254.92",5
13529,7471,noname,"46.150.244.3",2
13530,7477,noname,"109.107.191.98",1
13531,7462,noname,"188.130.187.15",3
13532,7477,noname,"188.130.187.15",2
13533,868,ERA,"37.214.25.108",5
13534,7476,noname,"194.34.248.28",5
13535,5994,noname,"194.34.248.28",2
13536,7486,noname,"80.83.234.144",5
13537,6538,noname,"89.189.100.236",5
13538,7468,noname,"91.230.38.100",2
13539,2695,noname,"178.178.84.141",3
13540,7468,noname,"103.152.17.217",2
13541,235,noname,"91.196.248.52",5
13542,7429,noname,"109.248.252.26",5
13543,7479,Daniil Sochinskiy,"37.77.111.149",5
13544,23,noname,"141.98.133.210",4
13545,2688,noname,"5.3.156.9",2
13546,7357,noname,"37.195.58.157",5
13547,3,noname,"188.244.177.13",5
13548,7472,Daniil Sochinskiy,"37.77.111.149",5
13549,7447,noname,"109.107.191.98",4
13550,868,noname,"109.107.191.98",2
13551,6619,noname,"217.66.152.177",1
13552,5907,noname,"217.66.152.177",5
13553,868,noname,"188.130.184.7",5
13554,7485,noname,"188.130.184.7",1
13555,7476,noname,"45.88.148.244",2
13556,7486,noname,"45.88.148.244",2
13557,7486,noname,"31.12.95.15",4
13558,7470,noname,"31.12.95.15",3
13559,4628,noname,"188.113.141.83",5
13560,4629,noname,"188.113.141.83",5
13561,4630,noname,"188.113.141.83",5
13562,4631,noname,"188.113.141.83",5
13563,4632,noname,"188.113.141.83",5
13564,4633,noname,"188.113.141.83",5
13565,4634,noname,"188.113.141.83",5
13566,4635,noname,"188.113.141.83",5
13567,4524,noname,"188.113.141.83",5
13568,6750,noname,"188.113.141.83",5
13569,7467,noname,"188.113.141.83",5
13570,7468,noname,"188.113.141.83",5
13571,7472,noname,"188.113.141.83",5
13572,7477,noname,"194.34.248.28",4
13573,6798,noname,"95.25.249.238",5
13574,7491,noname,"188.113.141.83",5
13575,7485,noname,"185.13.112.214",5
13576,868,noname,"185.13.112.214",5
13577,7486,noname,"185.13.112.214",5
13578,7491,noname,"185.13.112.214",5
13579,7447,noname,"89.111.140.104",2
13580,7485,noname,"195.208.56.135",2
13581,1058,noname,"45.15.114.56",1
13582,7471,noname,"31.12.93.240",1
13583,7472,noname,"45.88.148.244",2
13584,7448,noname,"92.243.182.92",5
13585,3797,noname,"151.34.89.124",1
13586,7475,noname,"185.13.112.214",5
13587,7475,noname,"80.83.238.85",5
13588,848,noname,"212.75.156.249",5
13589,7485,noname,"45.83.118.68",5
13590,7487,Daniil Sochinskiy,"37.77.111.149",5
13591,7487,noname,"95.24.93.176",3
13592,7485,noname,"46.150.254.173",2
13593,868,noname,"194.34.248.28",2
13594,7487,noname,"80.83.234.149",5
13595,6234,noname,"178.236.249.232",3
13596,7494,Daniil Sochinskiy,"37.77.111.149",5
13597,7475,noname,"95.182.124.228",1
13598,868,noname,"95.182.124.228",1
13599,7448,noname,"213.24.126.211",4
13600,7472,noname,"66.128.200.223",2
13601,7459,noname,"66.128.200.223",4
13602,7094,noname,"194.34.248.28",4
13603,2929,noname,"178.91.59.181",5
13604,7476,noname,"194.226.124.47",3
13605,7491,noname,"171.97.255.81",5
13606,7089,noname,"194.34.248.28",2
13607,7495,Daniil Sochinskiy,"37.77.111.149",5
13608,1,noname,"5.228.83.142",2
13609,7444,noname,"194.61.77.91",1
13610,6084,noname,"62.118.92.178",5
13611,7495,noname,"80.83.234.147",5
13612,7472,noname,"85.249.25.180",3
13613,21,noname,"31.23.146.33",2
13614,7486,noname,"176.15.170.191",1
13615,7459,noname,"94.103.179.180",2
13616,7477,noname,"95.182.124.228",1
13617,7463,noname,"5.252.30.76",3
13618,7463,noname,"178.250.184.54",1
13619,7492,Daniil Sochinskiy,"37.77.111.149",5
13620,7468,noname,"31.173.80.48",2
13621,2206,noname,"62.60.237.86",3
13622,7501,Daniil Sochinskiy,"37.77.111.149",5
13623,7485,noname,"104.165.128.65",1
13624,7470,noname,"194.34.248.28",3
13625,7456,noname,"194.34.248.28",1
13626,7460,noname,"194.34.248.28",2
13627,7491,noname,"185.3.33.132",1
13628,7476,noname,"45.132.128.76",1
13629,7501,noname,"37.27.218.87",5
13630,7470,noname,"142.252.25.106",1
13631,7471,noname,"194.156.107.141",3
13632,7460,noname,"83.217.214.109",1
13633,7495,noname,"45.83.118.68",3
13634,5979,noname,"46.8.157.221",5
13635,7478,noname,"188.113.141.179",5
13636,7495,noname,"178.141.35.32",5
13637,7492,noname,"176.15.170.95",2
13638,7472,noname,"45.15.236.53",3
13639,7460,noname,"109.107.191.98",2
13640,7487,noname,"45.92.124.189",5
13641,7501,noname,"171.97.236.195",3
13642,5930,noname,"109.169.168.144",4
13643,5931,noname,"109.169.168.144",4
13644,5932,noname,"109.169.168.144",4
13645,5933,noname,"109.169.168.144",4
13646,7492,noname,"89.111.140.104",5
13647,7495,noname,"194.33.36.242",1
13648,7508,noname,"188.113.141.179",5
13649,7508,Daniil Sochinskiy,"37.77.111.149",5
13650,3290,noname,"31.12.95.15",3
13651,564,noname,"212.142.82.212",3
13652,7487,noname,"188.130.136.10",1
13653,3890,noname,"178.184.176.254",3
13654,7429,noname,"178.184.176.254",2
13655,7456,noname,"192.67.161.93",1
13656,7478,noname,"94.25.169.136",3
13657,7495,noname,"5.143.252.153",5
13658,7464,noname,"5.143.252.153",5
13659,7495,noname,"31.173.81.59",1
13660,7478,noname,"213.87.130.242",1
13661,7072,noname,"92.243.182.140",5
13662,7501,noname,"194.145.147.182",2
13663,7488,noname,"188.113.141.179",5
13664,7488,Daniil Sochinskiy,"37.77.111.149",5
13665,7488,noname,"46.8.222.93",1
13666,7494,noname,"46.8.222.93",2
13667,8,noname,"185.2.28.109",3
13668,7478,noname,"84.54.53.18",4
13669,7460,noname,"46.8.106.83",3
13670,7464,noname,"188.130.136.10",5
13671,7493,Daniil Sochinskiy,"37.77.111.149",5
13672,2779,noname,"212.47.142.60",5
13673,7467,noname,"45.92.124.189",2
13674,7444,noname,"176.15.170.178",2
13675,7482,Daniil Sochinskiy,"37.77.111.149",5
13676,7487,noname,"109.94.210.218",2
13677,7482,noname,"77.50.33.94",5
13678,7472,noname,"45.140.54.185",1
13679,7512,noname,"188.113.141.179",5
13680,7482,noname,"188.113.141.179",5
13681,4647,noname,"188.162.236.222",2
13682,7493,noname,"31.12.95.15",1
13683,7464,noname,"193.58.169.64",2
13684,6217,noname,"46.158.87.89",3
13685,7482,noname,"45.139.177.204",5
13686,7207,noname,"45.134.253.137",4
13687,869,noname,"188.19.53.150",5
13688,7463,noname,"94.154.188.214",1
13689,3634,noname,"161.77.135.49",3
13690,7497,Daniil Sochinskiy,"37.77.111.149",5
13691,7478,noname,"89.111.140.104",4
13692,7482,noname,"109.248.49.99",5
13693,7512,noname,"45.88.148.44",1
13694,7497,noname,"45.83.116.179",2
13695,7464,noname,"45.83.116.179",2
13696,7493,noname,"5.143.252.153",5
13697,7512,noname,"5.143.252.153",5
13698,7489,Daniil Sochinskiy,"37.77.111.149",5
13699,7489,noname,"5.143.252.153",5
13700,7488,noname,"95.25.244.225",5
13701,7508,noname,"95.25.244.225",5
13702,7486,noname,"178.250.190.71",3
13703,7486,noname,"194.226.187.175",1
13704,1,noname,"89.204.95.109",5
13705,7513,Daniil Sochinskiy,"37.77.111.149",5
13706,5982,noname,"93.220.191.189",5
13707,7488,noname,"192.67.162.43",1
13708,7493,noname,"77.222.46.213",2
13709,868,noname,"185.253.180.246",5
13710,7508,noname,"213.87.159.109",3
13711,7496,Daniil Sochinskiy,"37.77.111.149",5
13712,7496,noname,"135.181.24.242",5
13713,5983,noname,"93.220.186.203",5
13714,5984,noname,"93.220.186.203",5
13715,5989,noname,"93.220.186.203",5
13716,5990,noname,"93.220.186.203",5
13717,7489,noname,"5.252.190.166",2
13718,6239,noname,"93.220.186.203",5
13719,7482,noname,"141.98.133.210",2
13720,7486,noname,"77.222.46.213",1
13721,3999,noname,"176.15.242.104",5
13722,5991,noname,"91.43.224.178",5
13723,7473,Daniil Sochinskiy,"37.77.111.149",5
13724,1017,noname,"37.214.61.197",1
13725,7476,noname,"109.248.49.99",1
13726,7488,noname,"194.32.229.222",4
13727,3007,noname,"185.149.21.120",1
13728,7478,noname,"178.176.215.236",3
13729,7464,noname,"45.15.236.53",3
13730,6742,noname,"91.43.226.128",5
13731,7482,noname,"178.176.81.219",3
13732,7496,noname,"31.12.95.242",4
13733,7478,noname,"31.12.95.242",2
13734,7483,Daniil Sochinskiy,"37.77.111.149",5
13735,7491,noname,"188.162.38.26",2
13736,6949,noname,"93.220.191.196",5
13737,6973,noname,"93.220.191.196",5
13738,6993,noname,"93.220.191.196",5
13739,6297,noname,"91.43.224.90",5
13740,6298,noname,"91.43.224.90",5
13741,6299,noname,"91.43.224.90",5
13742,7473,noname,"185.13.112.214",5
13743,7483,noname,"185.13.112.214",5
13744,6641,noname,"91.43.224.90",5
13745,7483,noname,"5.252.30.135",1
13746,7513,noname,"192.177.18.42",1
13747,6652,noname,"91.43.224.90",5
13748,6817,noname,"91.43.227.194",5
13749,7487,noname,"178.250.185.216",1
13750,7496,noname,"109.248.15.230",1
13751,7508,noname,"109.248.15.230",1
13752,7491,noname,"109.68.211.51",5
13753,3872,noname,"91.43.227.194",5
13754,3972,noname,"91.43.227.194",5
13755,4005,noname,"91.43.227.194",5
13756,3873,noname,"91.43.227.194",5
13757,6407,noname,"91.43.227.194",5
13758,7488,noname,"188.130.136.10",4
13759,7482,noname,"92.119.42.49",4
13760,1923,noname,"31.12.95.242",4
13761,870,Daniil Sochinskiy,"37.77.111.149",5
13762,7519,Daniil Sochinskiy,"37.77.111.149",5
13763,6281,noname,"93.220.184.163",5
13764,7512,noname,"45.140.54.185",3
13765,870,noname,"185.13.112.214",5
13766,7519,noname,"80.83.238.94",5
13767,6945,noname,"95.182.124.228",4
13768,7491,noname,"45.134.253.85",2
13769,6926,noname,"185.149.21.120",2
13770,7473,noname,"95.25.240.55",5
13771,7496,noname,"95.25.240.55",5
13772,7489,noname,"95.25.240.55",5
13773,7505,Daniil Sochinskiy,"37.77.111.149",5
13774,7505,noname,"188.113.141.16",5
13775,7473,noname,"85.249.25.96",2
13776,7464,noname,"188.130.187.15",5
13777,7473,noname,"188.130.187.15",2
13778,7465,noname,"5.34.211.64",5
13779,7481,noname,"5.34.211.64",5
13780,7528,noname,"5.34.211.64",5
13781,2754,noname,"109.252.2.253",2
13782,7525,noname,"37.77.111.149",5
13783,7484,noname,"37.77.111.149",5
13784,7511,noname,"37.77.111.149",5
13785,7528,noname,"37.77.111.149",5
13786,7481,noname,"37.77.111.149",5
13787,7465,noname,"37.77.111.149",5
13788,7525,noname,"92.243.182.140",5
13789,7471,noname,"109.248.15.230",2
13790,7525,noname,"194.32.229.174",2
13791,7525,noname,"194.34.248.28",1
13792,7528,noname,"195.208.81.180",3
13793,870,noname,"45.88.148.44",2
13794,7497,noname,"194.85.181.89",2
13795,7507,Daniil Sochinskiy,"37.77.111.149",5
13796,7507,noname,"77.50.33.94",5
13797,7507,noname,"45.11.1.60",5
13798,6904,noname,"188.113.141.16",5
13799,3780,noname,"84.54.86.170",4
13800,7481,noname,"5.143.252.153",5
13801,7528,noname,"5.143.252.153",5
13802,7525,noname,"5.143.252.153",5
13803,7507,noname,"194.32.229.222",5
13804,7528,noname,"141.98.132.254",2
13805,7532,Daniil Sochinskiy,"37.77.111.149",5
13806,7532,noname,"194.145.147.182",3
13807,7486,noname,"178.176.80.233",1
13808,7497,noname,"212.193.189.23",2
13809,7481,noname,"45.140.54.185",2
13810,7468,noname,"45.140.54.185",2
13811,7510,Daniil Sochinskiy,"37.77.111.149",5
13812,7513,noname,"45.139.125.101",1
13813,7525,noname,"45.139.125.101",3
13814,3586,noname,"31.12.93.123",3
13815,7505,noname,"45.84.176.131",2
13816,7525,noname,"45.84.176.131",2
13817,7533,noname,"185.13.112.214",5
13818,7511,noname,"46.8.17.185",5
13819,3900,noname,"93.220.177.35",5
13820,7528,noname,"188.162.194.70",1
13821,7510,noname,"45.83.116.179",1
13822,7484,noname,"45.134.182.185",1
13823,7510,noname,"45.134.182.185",3
13824,7511,noname,"45.134.180.139",4
13825,7512,noname,"194.145.147.182",2
13826,7534,Daniil Sochinskiy,"37.77.111.149",5
13827,7535,Daniil Sochinskiy,"37.77.111.149",5
13828,7533,Daniil Sochinskiy,"37.77.111.149",5
13829,7535,noname,"188.113.141.1",5
13830,1387,Бакуго,"188.170.78.147",2
13831,7505,noname,"85.249.29.99",3
13832,7521,Daniil Sochinskiy,"37.77.111.149",5
13833,7519,noname,"31.12.95.242",5
13834,7513,noname,"178.250.190.71",1
13835,7505,noname,"178.250.190.71",1
13836,7484,noname,"178.176.164.50",2
13837,7519,noname,"45.158.45.22",1
13838,6285,noname,"93.220.185.61",5
13839,7519,noname,"85.140.4.224",2
13840,7536,noname,"37.77.111.149",5
13841,7541,noname,"37.77.111.149",5
13842,7540,noname,"37.77.111.149",5
13843,7506,noname,"37.77.111.149",5
13844,7536,Daniil Sochinskiy,"37.77.111.149",5
13845,7506,Daniil Sochinskiy,"37.77.111.149",5
13846,7484,noname,"45.134.253.85",5
13847,6282,noname,"93.220.185.61",5
13848,6409,noname,"93.220.185.61",5
13849,5976,noname,"93.220.185.61",5
13850,7535,noname,"31.12.93.123",3
13851,7505,noname,"178.176.83.13",2
13852,7533,noname,"31.12.95.15",3
13853,871,Daniil Sochinskiy,"37.77.111.149",5
13854,7516,Daniil Sochinskiy,"37.77.111.149",5
13855,7481,noname,"46.8.222.93",1
13856,7171,doref,"176.53.196.130",5
13857,868,doref,"176.53.196.130",5
13858,498,noname,"85.174.84.2",5
13859,6292,noname,"93.220.180.19",5
13860,7534,noname,"185.149.23.116",2
